#,公式应用,类型,商品,建仓时间,建仓价格,平仓时间,平仓价格,数量,最佳平仓价,最佳平仓时间,最差平仓价,最差平仓时间,浮动盈利,浮动亏损,建仓效率,平仓效率,总效率
1067,Ama_CL,多头,880305,2018/5/9 11:30,1228,2018/5/29 11:30,1257,1,1284,2018/5/23 14:00,1226,2018/5/9 15:00,5231.03,-551.71,97.05%,49.38%,46.42%
1068,Ama_CL,多头,880565,2018/5/23 10:30,5953,2018/5/29 11:30,5809,1,6004,2018/5/23 11:30,5752,2018/5/29 10:30,3223.83,-22013.75,13.78%,16.63%,-69.59%
1069,Ama_CL,多头,880919,2018/5/8 10:30,1485,2018/5/29 15:00,1501,1,1546,2018/5/22 10:30,1485,2018/5/8 10:30,5577.1,-475.2,100.00%,20.12%,20.12%
1070,Ama_CL,多头,880929,2018/5/7 11:30,1544,2018/5/29 15:00,1526,1,1601,2018/5/23 11:30,1500,2018/5/29 10:30,5227.76,-4913,54.11%,22.17%,-23.72%
1071,Ama_CL,多头,880960,2018/5/16 11:30,1102,2018/5/31 10:30,1076,1,1153,2018/5/29 11:30,1054,2018/5/30 10:30,4697.27,-5172.92,49.27%,19.80%,-30.93%
1072,Ama_CL,多头,880927,2018/5/7 11:30,1629,2018/5/31 11:30,1701,1,1807,2018/5/29 11:30,1625,2018/5/7 15:00,17263.22,-890.69,97.90%,39.91%,37.81%
1073,Ama_CL,多头,880572,2018/5/24 14:00,1523,2018/5/31 14:00,1542,1,1552,2018/5/29 11:30,1487,2018/5/30 11:30,2442.94,-4120.54,40.13%,83.03%,23.15%
1074,Ama_CL,多头,880557,2018/4/27 15:00,2330,2018/5/31 15:00,2589,1,2703,2018/5/29 11:30,2330,2018/4/27 15:00,36500.72,-745.6,100.00%,68.80%,68.80%
1075,Ama_CL,多头,880599,2018/5/3 11:30,1681,2018/5/31 15:00,1812,1,1913,2018/5/29 11:30,1681,2018/5/3 11:30,22634.94,-537.92,100.00%,55.41%,55.41%
1076,Ama_CL,多头,880400,2018/5/3 11:30,2005,2018/6/1 10:30,2180,1,2290,2018/5/29 11:30,2005,2018/5/3 11:30,27840.76,-641.6,100.00%,60.45%,60.45%
1077,Ama_CL,多头,880355,2018/5/9 11:30,1519,2018/6/1 11:30,1635,1,1670,2018/5/28 11:30,1509,2018/5/14 10:30,14629.7,-1510.44,93.44%,77.43%,70.86%
1078,Ama_CL,多头,880424,2018/5/31 14:00,2041,2018/6/5 10:30,2020,1,2055,2018/6/4 10:30,2020,2018/5/31 14:00,741.64,-2749.76,26.07%,-22.72%,-96.65%
1079,Ama_CL,多头,880923,2018/5/9 15:00,1013,2018/6/5 14:00,1008,1,1057,2018/5/28 15:00,989,2018/5/14 15:00,4108.74,-2723.32,63.06%,24.30%,-12.64%
1080,Ama_CL,多头,880398,2018/2/27 15:00,2537,2018/6/6 11:30,3093,1,3244,2018/5/29 11:30,2518,2018/2/28 10:30,69753.08,-2735.76,97.31%,79.00%,76.31%
1081,Ama_CL,多头,880895,2018/6/4 15:00,980,2018/6/6 14:00,985,1,988,2018/6/5 14:00,978,2018/6/5 11:30,526.05,-506.29,73.13%,52.67%,25.80%
1082,Ama_CL,多头,880372,2018/5/30 10:30,1966,2018/6/8 15:00,2098,1,2150,2018/6/7 10:30,1966,2018/5/30 10:30,17737.45,-629.12,100.00%,70.75%,70.75%
1083,Ama_CL,多头,880584,2018/6/6 15:00,1449,2018/6/8 15:00,1429,1,1463,2018/6/7 10:30,1428,2018/6/8 14:00,922.1,-2531.37,30.77%,-12.89%,-82.11%
1084,Ama_CL,多头,880943,2018/6/7 14:00,992,2018/6/11 10:30,972,1,992,2018/6/8 10:30,972,2018/6/7 14:00,0,-2314.24,-16.15%,-18.03%,-134.18%
1085,Ama_CL,多头,880902,2018/6/8 10:30,1772,2018/6/11 10:30,1754,1,1772,2018/6/8 10:30,1747,2018/6/8 15:00,0,-3065.04,-29.24%,7.32%,-121.93%
1086,Ama_CL,多头,880961,2018/6/5 15:00,961,2018/6/11 11:30,974,1,982,2018/6/7 10:30,961,2018/6/5 15:00,1823.07,-307.52,100.00%,54.33%,54.33%
1087,Ama_CL,多头,880545,2018/6/8 10:30,2050,2018/6/11 11:30,2021,1,2050,2018/6/8 10:30,2008,2018/6/11 10:30,0,-4885.22,-18.29%,19.28%,-99.01%
1088,Ama_CL,多头,880941,2018/5/7 10:30,670,2018/6/12 10:30,691,1,723,2018/5/31 15:00,670,2018/5/7 10:30,5043.17,-214.4,100.00%,37.32%,37.32%
1089,Ama_CL,多头,880387,2018/6/13 10:30,3191,2018/6/14 11:30,3114,1,3200,2018/6/13 11:30,3114,2018/6/13 10:30,0,-8708.8,-1.26%,-13.08%,-114.34%
1090,Ama_CL,多头,880578,2018/6/4 15:00,2535,2018/6/15 11:30,2678,1,2791,2018/6/13 11:30,2532,2018/6/4 15:00,24792.77,-1152.64,98.64%,54.94%,53.57%
1091,Ama_CL,多头,880587,2018/6/5 15:00,2303,2018/6/19 10:30,2280,1,2430,2018/6/13 11:30,2280,2018/6/5 15:00,11978.67,-3033.28,83.87%,-5.11%,-21.24%
1092,Ama_CL,多头,880835,2018/6/5 14:00,1752,2018/6/19 10:30,1720,1,1794,2018/6/12 15:00,1720,2018/6/5 14:00,3660.6,-3755.52,53.32%,-8.02%,-54.70%
1093,Ama_CL,多头,880380,2018/5/30 10:30,2914,2018/6/19 14:00,2997,1,3208,2018/6/12 14:00,2907,2018/5/30 11:30,28408.49,-1670.29,97.46%,27.77%,25.23%
1094,Ama_CL,多头,880547,2018/7/2 10:30,1753,2018/7/2 15:00,1731,1,1760,2018/7/2 11:30,1731,2018/7/2 10:30,185.84,-2757.44,7.78%,-23.18%,-115.40%
1095,Ama_CL,多头,880961,2018/6/29 15:00,861,2018/7/4 10:30,867,1,874,2018/7/3 15:00,844,2018/7/2 15:00,972.48,-1923.88,37.03%,75.29%,12.32%
1096,Ama_CL,多头,880493,2018/7/3 15:00,1890,2018/7/4 11:30,1871,1,1914,2018/7/3 15:00,1871,2018/7/3 15:00,1742.44,-2501.76,47.80%,-16.42%,-68.63%
1097,Ama_CL,多头,880954,2018/6/27 11:30,857,2018/7/5 10:30,866,1,901,2018/7/3 15:00,842,2018/6/28 15:00,4134.69,-1730.91,73.89%,37.27%,11.16%
1098,Ama_CL,多头,880585,2018/6/26 14:00,968,2018/7/6 10:30,964,1,993,2018/7/2 10:30,957,2018/7/5 15:00,2137.32,-1376.05,66.64%,11.24%,-22.11%
1099,Ama_CL,多头,880895,2018/7/9 10:30,895,2018/7/10 15:00,912,1,923,2018/7/10 10:30,895,2018/7/9 10:30,2520.1,-286.4,100.00%,55.99%,55.99%
1100,Ama_CL,多头,880553,2018/7/10 14:00,1017,2018/7/11 10:30,1001,1,1022,2018/7/10 15:00,1001,2018/7/10 14:00,173.76,-1922.88,9.78%,-18.03%,-108.25%
1101,Ama_CL,多头,880894,2018/7/11 10:30,879,2018/7/12 11:30,894,1,895,2018/7/12 10:30,866,2018/7/11 15:00,1325.15,-1563.23,50.75%,95.83%,46.58%
1102,Ama_CL,多头,880421,2018/7/11 10:30,1120,2018/7/12 14:00,1129,1,1129,2018/7/12 14:00,1092,2018/7/11 15:00,564.12,-3202.84,16.51%,99.30%,15.80%
1103,Ama_CL,多头,880550,2018/7/10 14:00,1959,2018/7/12 14:00,1968,1,1976,2018/7/10 15:00,1915,2018/7/11 15:00,1031.46,-4987.9,19.08%,85.95%,5.03%
1104,Ama_CL,多头,880546,2018/6/27 15:00,1711,2018/7/12 15:00,1780,1,1806,2018/7/3 15:00,1693,2018/6/28 15:00,8963.24,-2311.69,83.51%,75.57%,59.08%
1105,Ama_CL,多头,880430,2018/7/2 15:00,1069,2018/7/12 15:00,1117,1,1127,2018/7/10 10:30,1065,2018/7/2 15:00,5468.61,-705.5,93.75%,82.54%,76.29%
1106,Ama_CL,多头,880437,2018/7/11 10:30,828,2018/7/12 15:00,836,1,838,2018/7/12 14:00,805,2018/7/11 15:00,768.38,-2515.35,25.39%,92.25%,17.64%
1107,Ama_CL,多头,880901,2018/6/28 10:30,2011,2018/7/12 15:00,2114,1,2154,2018/7/3 15:00,1989,2018/6/28 15:00,13652.56,-2871.94,85.93%,74.74%,60.67%
1108,Ama_CL,多头,880545,2018/6/27 14:00,1804,2018/7/12 15:00,1898,1,1934,2018/7/3 15:00,1776,2018/7/11 15:00,12366.98,-3393.77,81.40%,76.57%,57.97%
1109,Ama_CL,多头,880895,2018/7/12 14:00,929,2018/7/16 10:30,929,1,934,2018/7/13 10:30,927,2018/7/13 10:30,183.95,-498.96,47.62%,-24.58%,-76.96%
1110,Ama_CL,多头,880845,2018/7/12 11:30,2468,2018/7/16 10:30,2438,1,2483,2018/7/13 10:30,2438,2018/7/12 11:30,702.85,-3784.96,18.96%,-21.04%,-102.09%
1111,Ama_CL,多头,880826,2018/7/12 14:00,1464,2018/7/16 10:30,1446,1,1469,2018/7/13 10:30,1446,2018/7/12 14:00,18.74,-2265.6,1.03%,-25.40%,-124.37%
1112,Ama_CL,多头,880471,2018/7/11 10:30,1633,2018/7/16 14:00,1646,1,1689,2018/7/13 10:30,1633,2018/7/11 10:30,5069.48,-522.56,100.00%,15.29%,15.29%
1113,Ama_CL,多头,880448,2018/7/12 15:00,2716,2018/7/17 10:30,2691,1,2758,2018/7/16 10:30,2691,2018/7/12 15:00,3334.15,-3365.12,57.11%,-14.75%,-57.64%
1114,Ama_CL,多头,880400,2018/7/16 10:30,2039,2018/7/17 10:30,2022,1,2057,2018/7/16 11:30,2022,2018/7/16 10:30,1097.72,-2349.76,39.20%,-23.10%,-83.91%
1115,Ama_CL,多头,880380,2018/7/16 11:30,2989,2018/7/17 11:30,2932,1,3004,2018/7/16 14:00,2932,2018/7/16 11:30,546.11,-6647.36,8.73%,-15.00%,-106.27%
1116,Ama_CL,多头,880529,2018/7/11 10:30,4299,2018/7/17 14:00,4372,1,4508,2018/7/12 15:00,4221,2018/7/11 15:00,19520.81,-9201.13,71.32%,50.28%,21.60%
1117,Ama_CL,多头,880829,2018/7/11 14:00,1405,2018/7/17 15:00,1403,1,1444,2018/7/13 10:30,1396,2018/7/11 15:00,3395.24,-1367.12,78.67%,6.28%,-15.04%
1118,Ama_CL,多头,880575,2018/7/16 11:30,1242,2018/7/17 15:00,1251,1,1255,2018/7/16 14:00,1240,2018/7/17 11:30,948.4,-588.13,83.21%,60.75%,43.97%
1119,Ama_CL,多头,880577,2018/7/11 10:30,3182,2018/7/18 10:30,3301,1,3344,2018/7/16 10:30,3138,2018/7/11 15:00,15150.85,-5450.13,77.31%,78.12%,55.43%
1120,Ama_CL,多头,880961,2018/7/9 15:00,867,2018/7/18 10:30,904,1,911,2018/7/13 15:00,851,2018/7/11 15:00,4070.59,-1891.85,71.54%,88.51%,60.04%
1121,Ama_CL,多头,880954,2018/7/16 14:00,888,2018/7/18 10:30,889,1,889,2018/7/17 15:00,869,2018/7/17 15:00,0,-2133.2,-9.59%,98.70%,-10.89%
1122,Ama_CL,多头,880597,2018/7/16 10:30,1381,2018/7/18 11:30,1382,1,1389,2018/7/18 10:30,1366,2018/7/17 11:30,331.84,-1985.45,17.65%,64.16%,-18.19%
1123,Ama_CL,多头,880372,2018/7/11 10:30,1884,2018/7/18 14:00,1947,1,1979,2018/7/16 10:30,1874,2018/7/11 15:00,8867.94,-1571.33,90.13%,67.67%,57.80%
1124,Ama_CL,多头,880960,2018/7/12 11:30,1000,2018/7/18 14:00,1021,1,1036,2018/7/13 11:30,1000,2018/7/12 11:30,3319.17,-320,100.00%,53.53%,53.53%
1125,Ama_CL,多头,880909,2018/7/16 11:30,976,2018/7/19 10:30,966,1,987,2018/7/18 14:00,966,2018/7/16 11:30,779.93,-1310.72,43.78%,-17.35%,-73.57%
1126,Ama_CL,多头,880546,2018/7/17 11:30,1795,2018/7/19 10:30,1775,1,1821,2018/7/18 10:30,1775,2018/7/17 11:30,2057.38,-2571.2,50.67%,-13.99%,-63.32%
1127,Ama_CL,多头,880455,2018/7/11 10:30,731,2018/7/19 10:30,745,1,752,2018/7/18 11:30,716,2018/7/11 15:00,1832.77,-1745.5,54.72%,80.03%,34.75%
1128,Ama_CL,多头,880398,2018/7/17 15:00,2900,2018/7/19 10:30,2865,1,2945,2018/7/18 10:30,2865,2018/7/17 15:00,3611.72,-4422.4,50.75%,-12.88%,-62.14%
1129,Ama_CL,多头,880557,2018/7/13 10:30,2413,2018/7/19 10:30,2391,1,2491,2018/7/13 11:30,2391,2018/7/13 10:30,6989.4,-2968.64,76.03%,-8.32%,-32.29%
1130,Ama_CL,多头,880534,2018/7/13 14:00,1228,2018/7/19 10:30,1213,1,1241,2018/7/18 10:30,1213,2018/7/13 14:00,934.91,-1890.56,38.36%,-15.93%,-77.57%
1131,Ama_CL,多头,880599,2018/7/16 10:30,1674,2018/7/19 11:30,1637,1,1696,2018/7/18 10:30,1637,2018/7/16 10:30,1704.72,-4229.76,31.51%,-9.68%,-78.17%
1132,Ama_CL,多头,880571,2018/7/17 11:30,1500,2018/7/19 14:00,1500,1,1526,2018/7/18 14:00,1500,2018/7/17 14:00,2143.8,-516.94,98.30%,-20.31%,-22.01%
1133,Ama_CL,多头,880928,2018/7/13 10:30,1333,2018/7/19 14:00,1312,1,1363,2018/7/13 14:00,1312,2018/7/13 10:30,2587.6,-2523.2,55.16%,-8.95%,-53.79%
1134,Ama_CL,多头,880913,2018/7/11 14:00,1565,2018/7/20 10:30,1568,1,1641,2018/7/13 11:30,1548,2018/7/11 15:00,7115,-2247,80.24%,17.49%,-2.27%
1135,Ama_CL,多头,880835,2018/7/13 15:00,1656,2018/7/20 10:30,1625,1,1678,2018/7/16 10:30,1619,2018/7/19 14:00,1651.58,-4203.03,30.95%,1.12%,-67.93%
1136,Ama_CL,多头,880351,2018/7/13 11:30,1143,2018/7/20 15:00,1163,1,1190,2018/7/18 11:30,1141,2018/7/19 14:00,4276.8,-587.4,95.06%,41.19%,36.25%
1137,Ama_CL,多头,880424,2018/7/11 10:30,1871,2018/7/23 11:30,2000,1,2089,2018/7/18 11:30,1871,2018/7/11 10:30,21173.4,-598.72,100.00%,58.00%,58.00%
1138,Ama_CL,多头,880355,2018/7/17 11:30,1401,2018/7/24 11:30,1417,1,1433,2018/7/18 14:00,1383,2018/7/19 15:00,2730.59,-2234.46,60.38%,65.03%,25.41%
1139,Ama_CL,多头,880472,2018/7/24 11:30,1083,2018/7/24 14:00,1073,1,1083,2018/7/24 11:30,1073,2018/7/24 11:30,0,-1344.96,-52.91%,-52.42%,-205.32%
1140,Ama_CL,多头,880895,2018/7/20 15:00,937,2018/7/25 10:30,958,1,963,2018/7/24 10:30,931,2018/7/23 10:30,2284.02,-856.95,80.34%,82.86%,63.20%
1141,Ama_CL,多头,880432,2018/7/23 15:00,1389,2018/7/26 10:30,1438,1,1470,2018/7/24 15:00,1389,2018/7/23 15:00,7672.51,-444.48,100.00%,57.97%,57.97%
1142,Ama_CL,多头,880456,2018/7/24 14:00,1572,2018/7/26 10:30,1566,1,1580,2018/7/25 10:30,1562,2018/7/25 15:00,294.68,-1491.46,22.91%,-8.59%,-85.68%
1143,Ama_CL,多头,880553,2018/7/24 10:30,1043,2018/7/26 10:30,1060,1,1067,2018/7/25 14:00,1043,2018/7/24 10:30,2015.48,-333.76,100.00%,67.65%,67.65%
1144,Ama_CL,多头,880909,2018/7/25 10:30,998,2018/7/26 11:30,988,1,1002,2018/7/26 10:30,988,2018/7/25 10:30,63.03,-1317.76,5.92%,-29.70%,-123.78%
1145,Ama_CL,多头,880476,2018/7/23 11:30,1216,2018/7/26 11:30,1308,1,1329,2018/7/25 10:30,1216,2018/7/23 11:30,10883.81,-389.12,100.00%,80.82%,80.82%
1146,Ama_CL,多头,880452,2018/7/25 10:30,1088,2018/7/26 11:30,1073,1,1092,2018/7/25 14:00,1073,2018/7/25 10:30,97.13,-1845.76,6.07%,-21.47%,-115.39%
1147,Ama_CL,多头,880961,2018/7/23 14:00,902,2018/7/26 11:30,901,1,920,2018/7/25 10:30,900,2018/7/26 10:30,1487.51,-498.3,87.61%,-10.49%,-22.88%
1148,Ama_CL,多头,880594,2018/7/23 14:00,1431,2018/7/26 11:30,1487,1,1502,2018/7/25 10:30,1431,2018/7/23 14:00,6649.68,-457.92,100.00%,77.19%,77.19%
1149,Ama_CL,多头,880550,2018/7/24 10:30,2051,2018/7/26 14:00,2071,1,2118,2018/7/24 14:00,2051,2018/7/24 10:30,6038.96,-656.32,100.00%,22.20%,22.20%
1150,Ama_CL,多头,880956,2018/7/23 11:30,872,2018/7/26 14:00,877,1,896,2018/7/25 10:30,869,2018/7/23 14:00,2148.07,-579.56,87.69%,21.30%,8.99%
1151,Ama_CL,多头,880910,2018/7/10 14:00,1356,2018/7/26 15:00,1388,1,1418,2018/7/24 11:30,1323,2018/7/11 15:00,5731.2,-3740.62,63.34%,67.17%,30.51%
1152,Ama_CL,多头,880926,2018/7/24 11:30,870,2018/7/26 15:00,875,1,877,2018/7/26 14:00,866,2018/7/25 11:30,386.53,-630.84,52.23%,77.61%,29.83%
1153,Ama_CL,多头,880547,2018/7/24 10:30,1813,2018/7/26 15:00,1803,1,1850,2018/7/25 10:30,1799,2018/7/26 14:00,3122.91,-1973.93,69.07%,-3.99%,-34.92%
1154,Ama_CL,多头,880577,2018/7/24 15:00,3369,2018/7/26 15:00,3306,1,3380,2018/7/25 10:30,3293,2018/7/26 14:00,26.16,-8625.99,0.34%,2.69%,-96.97%
1155,Ama_CL,多头,880894,2018/7/24 11:30,927,2018/7/26 15:00,923,1,941,2018/7/25 10:30,921,2018/7/26 14:00,1070.17,-902.67,63.77%,-5.25%,-41.47%
1156,Ama_CL,多头,880563,2018/7/18 14:00,2258,2018/7/26 15:00,2324,1,2377,2018/7/25 10:30,2213,2018/7/20 10:30,11170.39,-5206.36,71.29%,66.15%,37.44%
1157,Ama_CL,多头,880507,2018/7/23 15:00,1021,2018/7/26 15:00,1027,1,1046,2018/7/25 10:30,1021,2018/7/23 15:00,2140.33,-326.72,100.00%,12.72%,12.72%
1158,Ama_CL,多头,880911,2018/7/25 10:30,1382,2018/7/27 10:30,1361,1,1383,2018/7/25 14:00,1361,2018/7/25 10:30,0,-2538.88,-19.58%,-24.76%,-144.34%
1159,Ama_CL,多头,880505,2018/7/25 11:30,449,2018/7/27 10:30,442,1,451,2018/7/25 14:00,442,2018/7/25 11:30,99.93,-842.56,12.47%,-17.66%,-105.18%
1160,Ama_CL,多头,880482,2018/7/24 14:00,1401,2018/7/27 10:30,1382,1,1408,2018/7/26 10:30,1382,2018/7/24 14:00,287.5,-2345.28,13.12%,-20.19%,-107.06%
1161,Ama_CL,多头,880907,2018/7/16 10:30,1544,2018/7/27 10:30,1536,1,1593,2018/7/25 10:30,1521,2018/7/20 10:30,4357.15,-2787.4,65.44%,15.14%,-19.42%
1162,Ama_CL,多头,880513,2018/7/24 14:00,1233,2018/7/27 10:30,1220,1,1237,2018/7/25 14:00,1220,2018/7/26 15:00,22.78,-1702.46,1.71%,-28.50%,-126.79%
1163,Ama_CL,多头,880949,2018/7/23 15:00,768,2018/7/27 10:30,774,1,795,2018/7/25 10:30,768,2018/7/23 15:00,2404.99,-245.76,100.00%,14.69%,14.69%
1164,Ama_CL,多头,880533,2018/7/23 15:00,1192,2018/7/27 10:30,1194,1,1223,2018/7/25 10:30,1192,2018/7/23 15:00,2665.68,-381.44,100.00%,-6.82%,-6.82%
1165,Ama_CL,多头,880954,2018/7/24 10:30,911,2018/7/27 10:30,899,1,928,2018/7/25 10:30,898,2018/7/26 15:00,1381.8,-1573.47,51.79%,-7.63%,-55.84%
1166,Ama_CL,多头,880437,2018/7/24 14:00,859,2018/7/27 11:30,849,1,862,2018/7/25 14:00,844,2018/7/27 10:30,0.68,-1724.56,0.05%,12.44%,-87.51%
1167,Ama_CL,多头,880575,2018/7/24 10:30,1294,2018/7/27 11:30,1312,1,1321,2018/7/26 11:30,1294,2018/7/24 10:30,2318.54,-414.08,100.00%,59.65%,59.65%
1168,Ama_CL,多头,880917,2018/7/24 11:30,1469,2018/7/27 14:00,1471,1,1479,2018/7/26 10:30,1462,2018/7/26 15:00,501.36,-1128.03,43.17%,33.55%,-23.28%
1169,Ama_CL,多头,880571,2018/7/24 15:00,1549,2018/7/27 14:00,1544,1,1557,2018/7/26 10:30,1534,2018/7/27 10:30,322,-2033.22,17.27%,29.37%,-53.36%
1170,Ama_CL,多头,880946,2018/7/13 15:00,686,2018/7/27 14:00,710,1,732,2018/7/25 10:30,680,2018/7/17 15:00,4391.09,-804.58,88.21%,55.52%,43.72%
1171,Ama_CL,多头,880520,2018/7/16 15:00,969,2018/7/27 14:00,992,1,1006,2018/7/25 10:30,960,2018/7/20 10:30,3421.94,-1247.58,78.44%,67.09%,45.53%
1172,Ama_CL,多头,880421,2018/7/24 11:30,1159,2018/7/27 15:00,1169,1,1185,2018/7/26 10:30,1158,2018/7/24 15:00,2240.93,-451.76,96.51%,30.52%,27.02%
1173,Ama_CL,多头,880930,2018/7/17 11:30,1206,2018/7/27 15:00,1212,1,1243,2018/7/25 10:30,1187,2018/7/20 10:30,3262.23,-2256.92,63.48%,40.67%,4.15%
1174,Ama_CL,多头,880491,2018/7/24 10:30,1217,2018/7/30 10:30,1195,1,1254,2018/7/25 10:30,1195,2018/7/24 10:30,3284.67,-2585.92,59.85%,-6.97%,-47.12%
1175,Ama_CL,多头,880455,2018/7/24 11:30,775,2018/7/30 10:30,776,1,787,2018/7/26 15:00,772,2018/7/27 15:00,933.11,-525.56,77.02%,10.75%,-12.23%
1176,Ama_CL,多头,880446,2018/7/11 10:30,800,2018/7/30 10:30,831,1,845,2018/7/25 10:30,783,2018/7/11 15:00,4246.78,-1978.24,71.08%,76.44%,47.52%
1177,Ama_CL,多头,880351,2018/7/27 10:30,1184,2018/7/30 10:30,1166,1,1184,2018/7/27 10:30,1166,2018/7/27 10:30,0,-2176,-26.61%,-26.20%,-152.81%
1178,Ama_CL,多头,880587,2018/7/11 10:30,2197,2018/7/30 11:30,2383,1,2446,2018/7/24 10:30,2175,2018/7/11 15:00,24135.16,-2946.44,91.47%,76.24%,67.72%
1179,Ama_CL,多头,880546,2018/7/23 14:00,1834,2018/7/30 11:30,1813,1,1878,2018/7/25 10:30,1813,2018/7/23 14:00,3836.03,-2683.52,64.59%,-9.77%,-45.18%
1180,Ama_CL,多头,880490,2018/7/17 14:00,1291,2018/7/30 11:30,1279,1,1335,2018/7/25 10:30,1266,2018/7/20 10:30,3988.83,-2936.08,61.18%,14.11%,-24.71%
1181,Ama_CL,多头,880901,2018/7/23 15:00,2147,2018/7/30 11:30,2078,1,2209,2018/7/25 10:30,2078,2018/7/23 15:00,5467.09,-7576,44.17%,-5.37%,-61.20%
1182,Ama_CL,多头,880582,2018/7/23 15:00,1075,2018/7/30 11:30,1102,1,1108,2018/7/26 14:00,1075,2018/7/23 15:00,2987.66,-344,100.00%,78.71%,78.71%
1183,Ama_CL,多头,880574,2018/7/16 14:00,1936,2018/7/30 11:30,1885,1,1995,2018/7/25 10:30,1885,2018/7/16 14:00,5258.06,-5711.36,50.72%,-5.82%,-55.10%
1184,Ama_CL,多头,880549,2018/7/24 11:30,938,2018/7/30 11:30,940,1,948,2018/7/26 11:30,934,2018/7/30 10:30,648.32,-650.6,64.84%,25.11%,-10.05%
1185,Ama_CL,多头,880537,2018/7/24 14:00,770,2018/7/30 14:00,771,1,775,2018/7/30 10:30,766,2018/7/25 11:30,265.78,-660.74,39.00%,39.49%,-21.51%
1186,Ama_CL,多头,880335,2018/7/11 15:00,1037,2018/7/30 14:00,1087,1,1112,2018/7/25 10:30,1037,2018/7/11 15:00,7192.1,-331.84,100.00%,64.80%,64.80%
1187,Ama_CL,多头,880584,2018/7/16 14:00,1309,2018/7/30 14:00,1337,1,1367,2018/7/24 14:00,1301,2018/7/17 11:30,5415.76,-1212.61,87.18%,51.08%,38.26%
1188,Ama_CL,多头,880572,2018/7/13 14:00,1270,2018/7/30 14:00,1273,1,1323,2018/7/24 14:00,1263,2018/7/20 10:30,4933.04,-1140.22,87.01%,11.10%,-1.89%
1189,Ama_CL,多头,880506,2018/7/16 15:00,1148,2018/7/30 14:00,1138,1,1198,2018/7/25 10:30,1133,2018/7/20 10:30,4615.65,-1835.01,75.82%,1.75%,-22.43%
1190,Ama_CL,多头,880578,2018/7/11 10:30,2457,2018/7/30 14:00,2725,1,2812,2018/7/24 10:30,2424,2018/7/11 15:00,34694.89,-4065,91.34%,77.03%,68.37%
1191,Ama_CL,多头,880540,2018/7/17 11:30,1260,2018/7/30 15:00,1270,1,1300,2018/7/25 10:30,1251,2018/7/20 10:30,3548.47,-1260.83,80.49%,33.01%,13.50%
1192,Ama_CL,多头,880943,2018/6/27 15:00,866,2018/7/31 10:30,899,1,950,2018/7/25 10:30,849,2018/7/6 11:30,8091.47,-1973.4,82.62%,48.19%,30.81%
1193,Ama_CL,多头,880807,2018/7/17 15:00,1078,2018/7/31 10:30,1100,1,1123,2018/7/25 10:30,1062,2018/7/20 10:30,4186.78,-1945.4,72.28%,59.68%,31.96%
1194,Ama_CL,多头,880489,2018/6/28 10:30,1234,2018/7/31 11:30,1348,1,1429,2018/7/25 10:30,1224,2018/6/28 15:00,19041.98,-1364.33,95.14%,59.75%,54.89%
1195,Ama_CL,多头,880919,2018/7/24 15:00,1271,2018/7/31 11:30,1260,1,1278,2018/7/27 15:00,1252,2018/7/30 15:00,334.09,-2344.61,14.66%,19.28%,-66.06%
1196,Ama_CL,多头,880583,2018/7/19 10:30,1604,2018/7/31 14:00,1620,1,1662,2018/7/25 10:30,1582,2018/7/20 10:30,5227.52,-2701.77,70.42%,44.18%,14.61%
1197,Ama_CL,多头,880545,2018/7/16 15:00,1919,2018/7/31 14:00,1899,1,2030,2018/7/25 10:30,1882,2018/7/19 14:00,10502.11,-4331.12,73.80%,7.86%,-18.35%
1198,Ama_CL,多头,880539,2018/7/17 10:30,1601,2018/7/31 14:00,1595,1,1649,2018/7/25 10:30,1569,2018/7/20 10:30,4297.98,-3721.18,57.18%,28.04%,-14.78%
1199,Ama_CL,多头,880569,2018/7/17 15:00,1971,2018/7/31 14:00,1958,1,2036,2018/7/24 14:00,1946,2018/7/31 10:30,5813.95,-3115.74,69.99%,6.79%,-23.22%
1200,Ama_CL,多头,880492,2018/7/13 11:30,1379,2018/7/31 15:00,1371,1,1445,2018/7/25 10:30,1363,2018/7/19 14:00,6104.24,-2051.7,79.07%,4.87%,-16.06%
1201,Ama_CL,多头,880525,2018/7/23 15:00,1269,2018/7/31 15:00,1329,1,1353,2018/7/30 10:30,1269,2018/7/23 15:00,7969.5,-406.08,100.00%,70.07%,70.07%
1202,Ama_CL,多头,880447,2018/7/24 15:00,561,2018/7/31 15:00,566,1,575,2018/7/25 11:30,558,2018/7/30 15:00,1201.27,-478.04,80.04%,41.26%,21.30%
1203,Ama_CL,多头,880414,2018/7/24 14:00,836,2018/7/31 15:00,827,1,838,2018/7/24 15:00,819,2018/7/31 10:30,0,-1977.78,-3.12%,33.03%,-70.08%
1204,Ama_CL,多头,880432,2018/7/30 14:00,1487,2018/7/31 15:00,1480,1,1495,2018/7/31 10:30,1467,2018/7/31 14:00,309.9,-2425.72,13.68%,34.48%,-51.84%
1205,Ama_CL,多头,880310,2018/7/30 14:00,864,2018/7/31 15:00,885,1,892,2018/7/31 14:00,862,2018/7/30 15:00,2517.04,-520.09,91.15%,74.76%,65.91%
1206,Ama_CL,多头,880330,2018/7/13 10:30,1418,2018/7/31 15:00,1492,1,1513,2018/7/25 10:30,1386,2018/7/20 10:30,9004.08,-3679.6,73.56%,83.09%,56.65%
