#,公式应用,类型,商品,建仓时间,建仓价格,平仓时间,平仓价格,数量,交易成本,净利,累计净利,收益率,累计收益率
1192,Ama_CL,多头,880943,2018/6/27 15:00,866,2018/7/31 10:30,899,1,282.4,3017.6,3309521.28,3.48%,2053.46%
1193,Ama_CL,多头,880807,2018/7/17 15:00,1078,2018/7/31 10:30,1100,1,348.48,1851.52,3311372.8,1.72%,2055.18%
1194,Ama_CL,多头,880489,2018/6/28 10:30,1234,2018/7/31 11:30,1348,1,413.12,10986.88,3322359.68,8.90%,2064.08%
1195,Ama_CL,多头,880919,2018/7/24 15:00,1271,2018/7/31 11:30,1260,1,404.96,-1504.96,3320854.72,-1.18%,2062.89%
1196,Ama_CL,多头,880583,2018/7/19 10:30,1604,2018/7/31 14:00,1620,1,515.84,1084.16,3321938.88,0.68%,2063.57%
1197,Ama_CL,多头,880545,2018/7/16 15:00,1919,2018/7/31 14:00,1899,1,610.88,-2610.88,3319328,-1.36%,2062.21%
1198,Ama_CL,多头,880539,2018/7/17 10:30,1601,2018/7/31 14:00,1595,1,511.36,-1111.36,3318216.64,-0.69%,2061.52%
1199,Ama_CL,多头,880569,2018/7/17 15:00,1971,2018/7/31 14:00,1958,1,628.64,-1928.64,3316288,-0.98%,2060.54%
1200,Ama_CL,多头,880492,2018/7/13 11:30,1379,2018/7/31 15:00,1371,1,440,-1240,3315048,-0.90%,2059.64%
1201,Ama_CL,多头,880525,2018/7/23 15:00,1269,2018/7/31 15:00,1329,1,415.68,5584.32,3320632.32,4.40%,2064.04%
1202,Ama_CL,多头,880447,2018/7/24 15:00,561,2018/7/31 15:00,566,1,180.32,319.68,3320952,0.57%,2064.61%
1203,Ama_CL,多头,880414,2018/7/24 14:00,836,2018/7/31 15:00,827,1,266.08,-1166.08,3319785.92,-1.39%,2063.21%
1204,Ama_CL,多头,880432,2018/7/30 14:00,1487,2018/7/31 15:00,1480,1,474.72,-1174.72,3318611.2,-0.79%,2062.42%
1205,Ama_CL,多头,880310,2018/7/30 14:00,864,2018/7/31 15:00,885,1,279.84,1820.16,3320431.36,2.11%,2064.53%
1206,Ama_CL,多头,880330,2018/7/13 10:30,1418,2018/7/31 15:00,1492,1,465.6,6934.4,3327365.76,4.89%,2069.42%
1207,Ama_CL,多头,880431,2018/7/17 15:00,465,2018/7/31 15:00,491,1,152.96,2447.04,3329812.8,5.26%,2074.68%
1208,Ama_CL,多头,880305,2018/7/20 10:30,1193,2018/7/31 15:00,1235,1,388.48,3811.52,3333624.32,3.19%,2077.88%
1209,Ama_CL,多头,880440,2018/7/24 14:00,1163,2018/7/31 15:00,1138,1,368.16,-2868.16,3330756.16,-2.47%,2075.41%
1210,Ama_CL,多头,880905,2018/7/18 11:30,1026,2018/7/31 15:00,1051,1,332.32,2167.68,3332923.84,2.11%,2077.52%
1211,Ama_CL,多头,880922,2018/7/25 10:30,878,2018/7/31 15:00,895,1,283.68,1416.32,3334340.16,1.61%,2079.14%
1212,Ama_CL,多头,880344,2018/7/16 14:00,1007,2018/7/31 15:00,1091,1,335.68,8064.32,3342404.48,8.01%,2087.15%
1213,Ama_CL,多头,880473,2018/7/13 15:00,1587,2018/7/31 15:00,1665,1,520.32,7279.68,3349684.16,4.59%,2091.73%
1214,Ama_CL,多头,880585,2018/7/26 14:00,1024,2018/7/31 15:00,1005,1,324.64,-2224.64,3347459.52,-2.17%,2089.56%
1215,Ama_CL,多头,880318,2018/7/26 14:00,889,2018/7/31 15:00,909,1,287.68,1712.32,3349171.84,1.93%,2091.49%
1216,Ama_CL,多头,880301,2018/7/25 11:30,568,2018/7/31 15:00,565,1,181.28,-481.28,3348690.56,-0.85%,2090.64%
1217,Ama_CL,多头,880581,2018/7/19 11:30,1633,2018/7/31 15:00,1660,1,526.88,2173.12,3350863.68,1.33%,2091.97%
1218,Ama_CL,多头,880591,2018/7/25 11:30,1705,2018/7/31 15:00,1685,1,542.4,-2542.4,3348321.28,-1.49%,2090.48%
1219,Ama_CL,多头,880589,2018/7/13 14:00,1482,2018/7/31 15:00,1491,1,475.68,424.32,3348745.6,0.29%,2090.77%
1220,Ama_CL,多头,880945,2018/7/17 10:30,953,2018/7/31 15:00,968,1,307.36,1192.64,3349938.24,1.25%,2092.02%
1221,Ama_CL,多头,880845,2018/7/24 10:30,2527,2018/7/31 15:00,2563,1,814.4,2785.6,3352723.84,1.10%,2093.12%
1222,Ama_CL,多头,880847,2018/7/13 11:30,1841,2018/7/31 15:00,1881,1,595.52,3404.48,3356128.32,1.85%,2094.97%
1223,Ama_CL,多头,880826,2018/7/23 15:00,1512,2018/7/31 15:00,1534,1,487.36,1712.64,3357840.96,1.13%,2096.10%
1224,Ama_CL,多头,880883,2018/7/13 14:00,1029,2018/7/31 15:00,1047,1,332.16,1467.84,3359308.8,1.43%,2097.53%
1225,Ama_CL,多头,880853,2018/7/23 15:00,707,2018/7/31 15:00,725,1,229.12,1570.88,3360879.68,2.22%,2099.75%
1226,Ama_CL,多头,880829,2018/7/23 14:00,1469,2018/7/31 15:00,1502,1,475.36,2824.64,3363704.32,1.92%,2101.67%
1227,Ama_CL,多头,880600,2018/7/13 10:30,829,2018/7/31 15:00,878,1,273.12,4626.88,3368331.2,5.58%,2107.25%
1228,Ama_CL,多头,880560,2018/7/24 11:30,1004,2018/7/31 15:00,1002,1,320.96,-520.96,3367810.24,-0.52%,2106.73%
1229,Ama_CL,多头,880536,2018/7/23 15:00,731,2018/7/31 15:00,745,1,236.16,1163.84,3368974.08,1.59%,2108.33%
1230,Ama_CL,多头,880535,2018/7/25 11:30,493,2018/7/31 15:00,488,1,156.96,-656.96,3368317.12,-1.33%,2106.99%
1231,Ama_CL,多头,880471,2018/7/23 14:00,1724,2018/7/31 15:00,1751,1,556,2144,3370461.12,1.24%,2108.24%
