Bar#,时间,多头保证金,空头保证金,可用资金,动态权益,交易成本,静态权益,累计收益率
469,2017/8/11 11:00,3877738,0,1516902346,1520780084,168.64,1520724546,541.35
468,2017/8/11 10:00,4027669.99,0,1516797279,1520824949,323.04,1520722279,581.61
467,2017/8/10 15:00,4236547.02,0,1516596025,1520832572,431.52,1520722425,591.63
466,2017/8/10 14:00,4498082.97,0,1516327154,1520825237,206.24,1520702354,588.25
465,2017/8/10 11:00,4606041.99,0,1516198664,1520804706,575.68,1520700964,570.93
464,2017/8/10 10:00,5019636.96,0,1515839997,1520859634,691.36,1520690897,610
463,2017/8/9 15:00,4846765.01,0,1516014103,1520860868,340.8,1520686203,617.15
462,2017/8/9 14:00,4616457.01,0,1516227103,1520843560,284.48,1520686203,598.78
461,2017/8/9 11:00,4791440,0,1516049847,1520841287,868,1520671647,596.24
460,2017/8/9 10:00,4921508.97,0,1515921359,1520842868,705.12,1520633159,598.05
459,2017/8/8 15:00,5371114.99,0,1515482032,1520853147,232.32,1520611032,605.48
458,2017/8/8 14:00,5513455.99,0,1515337273,1520850729,1460.8,1520596473,604.43
457,2017/8/8 11:00,6265075,0,1514585470,1520850545,831.36,1520554970,603.49
456,2017/8/8 10:00,6783949.04,0,1514067498,1520851447,1081.92,1520534698,610.71
455,2017/8/7 15:00,7453863,0,1513393447,1520847310,0,1520527947,602.14
454,2017/8/7 14:00,7417232.05,0,1513393447,1520810679,652.64,1520527947,572.81
453,2017/8/7 11:00,7799716.98,0,1512986819,1520786536,781.6,1520508419,552.62
452,2017/8/7 10:00,7883492.03,0,1512902434,1520785926,229.28,1520507434,548.96
451,2017/8/4 15:00,8015792.02,0,1512759596,1520775388,351.68,1520509996,543.31
450,2017/8/4 14:00,8190979.95,0,1512677276,1520868255,447.84,1520507476,614.4
449,2017/8/4 11:00,8298023.98,0,1512551822,1520849846,438.88,1520506222,601.31
448,2017/8/4 10:00,8596017.97,0,1512278399,1520874417,231.84,1520506799,622.4
447,2017/8/3 15:00,8701766.97,0,1512133948,1520835715,0,1520498048,586.12
446,2017/8/3 14:00,8707548.01,0,1512133948,1520841496,883.04,1520498048,589.55
445,2017/8/3 11:00,9258987.98,0,1511583812,1520842800,220.96,1520498612,586.28
444,2017/8/3 10:00,9392241.99,0,1511446158,1520838400,606.24,1520501358,583.89
443,2017/8/2 15:00,9771629.99,0,1511068460,1520840090,0,1520495760,580.23
442,2017/8/2 14:00,9797335.05,0,1511068460,1520865795,0,1520495760,600.13
441,2017/8/2 11:00,9822748.99,0,1511068460,1520891209,298.24,1520495760,621.61
440,2017/8/2 10:00,9601657.97,0,1511254860,1520856518,0,1520495760,589.19
439,2017/8/1 15:00,9615706.01,0,1511254860,1520870566,194.88,1520495760,599.78
438,2017/8/1 14:00,9460637.04,0,1511376660,1520837297,625.92,1520495760,576.44
437,2017/8/1 11:00,9879887.96,0,1510986705,1520866593,0,1520493105,598.23
436,2017/8/1 10:00,9866914,0,1510986705,1520853619,231.2,1520493105,589.77
435,2017/7/31 15:00,9737936.03,0,1511131205,1520869141,107.52,1520493105,602.88
434,2017/7/31 14:00,9785263,0,1511064202,1520849465,0,1520482002,586.81
433,2017/7/31 11:00,9779632.98,0,1511064202,1520843835,478.88,1520482002,578.96
432,2017/7/31 10:00,9430759.98,0,1511363502,1520794262,655.2,1520482002,546.33
431,2017/7/28 15:00,8976957.97,0,1511773002,1520749960,596.64,1520482002,507.11
430,2017/7/28 14:00,8604528.03,0,1512145902,1520750430,1868.48,1520482002,505.2
429,2017/7/28 11:00,7408755.97,0,1513313702,1520722458,1607.68,1520482002,482.63
428,2017/7/28 10:00,6764693.02,0,1513945901,1520710594,1249.12,1520483601,471.44
427,2017/7/27 15:00,5970460.02,0,1514726601,1520697061,717.44,1520483601,466.05
426,2017/7/27 14:00,6148918.03,0,1514559150,1520708068,537.92,1520461150,475.46
425,2017/7/27 11:00,6207220.04,0,1514477218,1520684438,213.28,1520460218,458.3
424,2017/7/27 10:00,6057011.98,0,1514610518,1520667530,0,1520460218,452.77
423,2017/7/26 15:00,6071743.98,0,1514610518,1520682262,517.92,1520460218,463.71
422,2017/7/26 14:00,5997266.01,0,1514680024,1520677290,878.88,1520459724,460.88
421,2017/7/26 11:00,5943166.99,0,1514709556,1520652723,456.16,1520460256,443.28
420,2017/7/26 10:00,5925380.01,0,1514729481,1520654861,121.28,1520460381,440.37
419,2017/7/25 15:00,6005488.99,0,1514653919,1520659408,416.8,1520458019,442.21
418,2017/7/25 14:00,6014288.05,0,1514628877,1520643165,182.88,1520458677,427.8
417,2017/7/25 11:00,6127860.07,0,1514514942,1520642802,296,1520458742,427.64
416,2017/7/25 10:00,6331786.95,0,1514330534,1520662321,1089.92,1520459234,442.74
415,2017/7/24 15:00,6720353.96,0,1513947633,1520667987,586.08,1520457133,447.17
414,2017/7/24 14:00,7086161.95,0,1513582507,1520668669,410.08,1520459107,447.13
413,2017/7/24 11:00,7141460,0,1513497155,1520638615,940.8,1520459855,426.38
412,2017/7/24 10:00,6556639.01,0,1514085155,1520641794,851.52,1520459855,429.06
411,2017/7/21 15:00,6009467.05,0,1514617355,1520626822,478.88,1520459855,420.7
410,2017/7/21 14:00,5717685.99,0,1514916655,1520634341,342.72,1520459855,423.73
409,2017/7/21 11:00,5499288.02,0,1515130855,1520630143,1344.16,1520459855,419.92
408,2017/7/21 10:00,4665647.01,0,1515970955,1520636602,1712,1520459855,425.84
407,2017/7/20 15:00,3585443,0,1517040955,1520626398,1720,1520459855,421.09
406,2017/7/20 14:00,2509154.01,0,1518115955,1520625109,412.64,1520459855,419.27
405,2017/7/20 11:00,2247256,0,1518373855,1520621111,189.6,1520459855,417.16
404,2017/7/20 10:00,2123331.99,0,1518492355,1520615687,0,1520459855,413.42
403,2017/7/19 15:00,2125974.98,0,1518492355,1520618330,270.56,1520459855,416.07
402,2017/7/19 14:00,1946310.99,0,1518661455,1520607766,0,1520459855,406.88
401,2017/7/19 11:00,1945817.02,0,1518661455,1520607272,103.68,1520459855,403.87
400,2017/7/19 10:00,2007472.98,0,1518596847,1520604320,0,1520450447,401.29
399,2017/7/18 15:00,1989224.01,0,1518596847,1520586071,0,1520450447,381.08
398,2017/7/18 14:00,1971980.99,0,1518596847,1520568828,0,1520450447,362.55
397,2017/7/18 11:00,1968313.99,0,1518596847,1520565161,0,1520450447,359.05
396,2017/7/18 10:00,1982090,0,1518596847,1520578937,0,1520450447,372.1
395,2017/7/17 15:00,1981137.99,0,1518596847,1520577985,137.92,1520450447,366.83
394,2017/7/17 14:00,2081119.01,0,1518510920,1520592039,0,1520449320,381.28
393,2017/7/17 11:00,2088501.99,0,1518510920,1520599422,177.92,1520449320,387.47
392,2017/7/17 10:00,2172792,0,1518400079,1520572871,304.96,1520451479,364.01
391,2017/7/14 15:00,2372058.98,0,1518210071,1520582130,260.8,1520440971,377.03
390,2017/7/14 14:00,2527332.02,0,1518047584,1520574916,0,1520435684,372.53
389,2017/7/14 11:00,2522937.03,0,1518047584,1520570521,786.24,1520435684,369.58
388,2017/7/14 10:00,3014380,0,1517557742,1520572122,629.92,1520428442,369.6
387,2017/7/13 15:00,3407728.98,0,1517165289,1520573018,0,1520421689,370.83
386,2017/7/13 14:00,3402692,0,1517165289,1520567981,1704.64,1520421689,368.79
385,2017/7/13 11:00,4473521.05,0,1516103228,1520576749,1193.92,1520381228,377.35
384,2017/7/13 10:00,5196966.01,0,1515359325,1520556291,1876.64,1520326925,355.59
383,2017/7/12 15:00,6364220,0,1514190156,1520554376,310.08,1520316756,350.67
382,2017/7/12 14:00,6317832.01,0,1514202248,1520520080,963.68,1520317548,325.31
381,2017/7/12 11:00,6910651.91,0,1513601846,1520512498,664.48,1520300946,320.96
380,2017/7/12 10:00,7368179.99,0,1513187863,1520556043,618.72,1520294763,352.01
379,2017/7/11 15:00,7753797.03,0,1512802395,1520556192,1116,1520292695,348.61
378,2017/7/11 14:00,8521750,0,1512107106,1520628856,0,1520281306,398.8
377,2017/7/11 11:00,8487216.96,0,1512107106,1520594323,376.32,1520281306,376.4
376,2017/7/11 10:00,8755330.01,0,1511872649,1520627979,137.12,1520276049,400.22
375,2017/7/10 15:00,8673133.02,0,1511958349,1520631482,376.48,1520276049,403.91
374,2017/7/10 14:00,8934881.02,0,1511723780,1520658661,551.84,1520262980,420.74
373,2017/7/10 11:00,9120467.98,0,1511526145,1520646613,127.52,1520261245,412.8
372,2017/7/10 10:00,9052550.05,0,1511605845,1520658395,196.96,1520261245,418.03
371,2017/7/7 15:00,9198651.98,0,1511483140,1520681792,221.28,1520262640,425
370,2017/7/7 14:00,9314646.03,0,1511345265,1520659911,0,1520252065,406.19
369,2017/7/7 11:00,9291952.03,0,1511345265,1520637217,484,1520252065,384.38
368,2017/7/7 10:00,9576553.99,0,1511043728,1520620282,0,1520249728,372.93
367,2017/7/6 15:00,9588715.05,0,1511043728,1520632443,0,1520249728,387.06
366,2017/7/6 14:00,9564916.05,0,1511043728,1520608644,0,1520249728,369.7
365,2017/7/6 11:00,9537399,0,1511043728,1520581127,0,1520249728,350.24
364,2017/7/6 10:00,9589172.99,0,1511043728,1520632901,898.88,1520249728,385.62
363,2017/7/5 15:00,9001702.95,0,1511605528,1520607231,0,1520249728,365
362,2017/7/5 14:00,8978961.03,0,1511605528,1520584489,257.76,1520249728,349.76
361,2017/7/5 11:00,8773080.07,0,1511766628,1520539708,1522.24,1520249728,316.33
360,2017/7/5 10:00,8823591.03,0,1511695623,1520519214,741.44,1520224423,300.89
359,2017/7/4 15:00,9066072.04,0,1511459350,1520525422,0,1520228750,304.76
358,2017/7/4 14:00,9057979.01,0,1511459350,1520517329,756.48,1520228750,301
357,2017/7/4 11:00,8924247.07,0,1511596490,1520520737,198.56,1520230690,304.35
356,2017/7/4 10:00,8813969.04,0,1511720590,1520534559,672.48,1520230690,313.47
355,2017/7/3 15:00,9006632.06,0,1511551026,1520557658,313.76,1520225926,327.74
354,2017/7/3 14:00,9193147.04,0,1511355531,1520548678,0,1520212631,319.56
353,2017/7/3 11:00,9200588.06,0,1511355531,1520556119,0,1520212631,324.19
352,2017/7/3 10:00,9149260.97,0,1511355531,1520504792,0,1520212631,288.97
351,2017/6/30 15:00,9187437.95,0,1511355531,1520542969,0,1520212631,310.68
350,2017/6/30 14:00,9185640.03,0,1511355531,1520541171,0,1520212631,309.07
349,2017/6/30 11:00,9160266,0,1511355531,1520515797,404.96,1520212631,291.82
348,2017/6/30 10:00,8893226.98,0,1511608631,1520501858,0,1520212631,281.83
347,2017/6/29 15:00,8910928.03,0,1511608631,1520519559,0,1520212631,295.05
346,2017/6/29 14:00,8893484.02,0,1511608631,1520502115,360.96,1520212631,284.55
345,2017/6/29 11:00,9134386.94,0,1511383756,1520518143,78.4,1520215156,295.44
344,2017/6/29 10:00,9041525.09,0,1511432756,1520474281,682.4,1520215156,267.24
343,2017/6/28 15:00,9126209,0,1511333304,1520459513,551.36,1520219004,255.64
342,2017/6/28 14:00,9214912.98,0,1511255784,1520470697,341.44,1520221684,262.1
341,2017/6/28 11:00,9033588,0,1511469184,1520502772,429.92,1520221684,282.73
340,2017/6/28 10:00,8738015.05,0,1511737884,1520475899,424,1520221684,265.19
339,2017/6/27 15:00,8514531,0,1512002884,1520517415,0,1520221684,290.29
338,2017/6/27 14:00,8502405.07,0,1512002884,1520505289,0,1520221684,282.71
337,2017/6/27 11:00,8504730.02,0,1512002884,1520507614,0,1520221684,283.51
336,2017/6/27 10:00,8513680.99,0,1512002884,1520516565,1208.8,1520221684,288.58
335,2017/6/26 15:00,8535037.04,0,1511978622,1520513659,0,1520216122,286.42
334,2017/6/26 14:00,8524417.01,0,1511978622,1520503039,855.04,1520216122,277.35
333,2017/6/26 11:00,8696027,0,1511787775,1520483802,1610.88,1520211075,265.4
332,2017/6/26 10:00,8747199.05,0,1511728274,1520475473,660.64,1520207074,258.72
331,2017/6/23 15:00,9075056.01,0,1511316687,1520391743,477.6,1520203087,201.51
330,2017/6/23 14:00,8827515.97,0,1511460038,1520287554,803.04,1520204538,133.03
329,2017/6/23 11:00,9318308.97,0,1510959745,1520278054,589.92,1520207045,126.34
328,2017/6/23 10:00,9766963.03,0,1510592227,1520359190,498.24,1520209227,181.46
327,2017/6/22 15:00,9425912,0,1510903627,1520329539,224.64,1520209227,161.84
326,2017/6/22 14:00,9411463,0,1511044027,1520455490,811.04,1520209227,245.4
325,2017/6/22 11:00,9924237,0,1510538749,1520462986,520.48,1520211049,250.54
324,2017/6/22 10:00,9748456,0,1510715087,1520463543,1009.76,1520211087,250.86
323,2017/6/21 15:00,9102113.06,0,1511346187,1520448300,0,1520211087,240.79
322,2017/6/21 14:00,9045942.01,0,1511346187,1520392129,456.8,1520211087,203.2
321,2017/6/21 11:00,9174559.03,0,1511237118,1520411677,514.88,1520210918,217.53
320,2017/6/21 10:00,8873701.01,0,1511558918,1520432619,335.52,1520210918,232.64
319,2017/6/20 15:00,8630712.99,0,1511768618,1520399331,415.04,1520210918,211.11
318,2017/6/20 14:00,8670483.98,0,1511755656,1520426140,207.2,1520212056,229.62
317,2017/6/20 11:00,8541685.02,0,1511885156,1520426841,565.44,1520212056,229.78
316,2017/6/20 10:00,8160586.98,0,1512238556,1520399143,467.36,1520212056,210.29
315,2017/6/19 15:00,8437934.02,0,1511947379,1520385313,0,1520205679,200.76
314,2017/6/19 14:00,8422796.97,0,1511947379,1520370176,0,1520205679,190.5
313,2017/6/19 11:00,8421707.01,0,1511947379,1520369086,311.36,1520205679,189.6
312,2017/6/19 10:00,8590490.98,0,1511753399,1520343890,532.48,1520204499,171.51
311,2017/6/16 15:00,8568686.04,0,1511756917,1520325603,288.32,1520199317,159.71
310,2017/6/16 14:00,8735072.03,0,1511577295,1520312367,990.24,1520200395,151.17
309,2017/6/16 11:00,8711061.99,0,1511603748,1520314810,682.72,1520203448,154.58
308,2017/6/16 10:00,8280406.01,0,1512030448,1520310854,341.92,1520203448,147.79
307,2017/6/15 15:00,8081114,0,1512244148,1520325262,1017.92,1520203448,157.68
306,2017/6/15 14:00,8477936.01,0,1511850986,1520328922,243.36,1520198086,160.36
305,2017/6/15 11:00,8304913.03,0,1512003086,1520307999,89.12,1520198086,146.16
304,2017/6/15 10:00,8334777.99,0,1511947565,1520282343,924.32,1520198865,129.63
303,2017/6/14 15:00,8392171.99,0,1511885884,1520278056,568.8,1520196184,126.83
302,2017/6/14 14:00,8637872.01,0,1511645739,1520283611,98.08,1520197439,130.32
301,2017/6/14 11:00,8606489.97,0,1511707039,1520313529,312.16,1520197439,149.53
300,2017/6/14 10:00,8799518.99,0,1511512565,1520312084,583.84,1520199365,149.28
299,2017/6/13 15:00,8801456.97,0,1511533816,1520335273,687.2,1520199616,162.99
298,2017/6/13 14:00,8515918.02,0,1511808565,1520324483,293.76,1520200465,156.27
297,2017/6/13 11:00,8330399.96,0,1511992165,1520322565,986.88,1520200465,155.02
296,2017/6/13 10:00,8900325.96,0,1511377323,1520277649,985.76,1520192523,123.94
295,2017/6/12 15:00,9014051.03,0,1511246811,1520260862,1393.6,1520188611,111.38
294,2017/6/12 14:00,9904410.02,0,1510378583,1520282993,355.52,1520182083,126.97
293,2017/6/12 11:00,9679167.94,0,1510600783,1520279951,1522.88,1520182083,124.87
292,2017/6/12 10:00,10514570.03,0,1509811792,1520326362,1547.2,1520196992,154.14
291,2017/6/9 15:00,10914951.98,0,1509438329,1520353281,690.08,1520191929,167.33
290,2017/6/9 14:00,11042278.96,0,1509279965,1520322244,1781.12,1520187565,148.2
289,2017/6/9 11:00,11025163.02,0,1509293533,1520318696,1065.6,1520192433,144.98
288,2017/6/9 10:00,10750455.98,0,1509573552,1520324008,1655.2,1520193452,148.69
287,2017/6/8 15:00,10098266.97,0,1510212489,1520310756,878.24,1520196389,142.11
286,2017/6/8 14:00,9540580.04,0,1510761389,1520301969,1065.44,1520196389,136.78
285,2017/6/8 11:00,8899278,0,1511427289,1520326567,1394.72,1520196389,150.54
284,2017/6/8 10:00,8013714.04,0,1512298989,1520312703,4214.08,1520196389,141.15
283,2017/6/7 15:00,5357711.03,0,1514932789,1520290500,2284.16,1520196389,127.01
282,2017/6/7 14:00,3921007.01,0,1516360389,1520281396,1056.16,1520196389,120.96
281,2017/6/7 11:00,3248730.97,0,1517020489,1520269220,1162.72,1520196389,112.55
280,2017/6/7 10:00,2506907.98,0,1517747189,1520254097,723.04,1520196389,102.76
279,2017/6/6 15:00,2199693.01,0,1518030561,1520230254,612,1520197461,87.51
278,2017/6/6 14:00,2072157.99,0,1518147879,1520220037,1012,1520193379,81.64
277,2017/6/6 11:00,1867408.02,0,1518351059,1520218467,303.52,1520189359,79.97
276,2017/6/6 10:00,1682384.02,0,1518540759,1520223143,483.84,1520189359,82.89
275,2017/6/5 15:00,1650655.97,0,1518564001,1520214657,237.28,1520186301,78.53
274,2017/6/5 14:00,1797761.96,0,1518416175,1520213937,491.2,1520186575,78.35
273,2017/6/5 11:00,2107187.98,0,1518110160,1520217348,0,1520189060,80.66
272,2017/6/5 10:00,2106847.99,0,1518110160,1520217008,0,1520189060,80.35
271,2017/6/2 15:00,2121312.99,0,1518110160,1520231473,0,1520189060,89.88
270,2017/6/2 14:00,2121051,0,1518110160,1520231211,0,1520189060,89.18
269,2017/6/2 11:00,2120815.02,0,1518110160,1520230975,592.8,1520189060,89.36
268,2017/6/2 10:00,2023653.97,0,1518208897,1520232551,0,1520190797,90.07
267,2017/6/1 15:00,2028756.02,0,1518208897,1520237653,199.68,1520190797,93.45
266,2017/6/1 14:00,2152756.01,0,1518084502,1520237258,361.76,1520194502,93.56
265,2017/6/1 11:00,1920713.99,0,1518310602,1520231316,0,1520194502,89.21
264,2017/6/1 10:00,1918610,0,1518310602,1520229212,0,1520194502,87.81
263,2017/5/31 15:00,1922971,0,1518310602,1520233573,253.28,1520194502,91.16
262,2017/5/31 14:00,2076710,0,1518152811,1520229521,204.96,1520196211,88.16
261,2017/5/31 11:00,1942372.01,0,1518280911,1520223283,0,1520196211,83.21
260,2017/5/31 10:00,1953906.98,0,1518280911,1520234818,136.32,1520196211,91.69
259,2017/5/26 15:00,1865622.99,0,1518366111,1520231734,0,1520196211,89.63
258,2017/5/26 14:00,1865213.99,0,1518366111,1520231325,252.16,1520196211,89.62
257,2017/5/26 11:00,1708425.01,0,1518523711,1520232136,219.84,1520196211,89.98
256,2017/5/26 10:00,1575495.01,0,1518661111,1520236606,113.92,1520196211,93.04
255,2017/5/25 15:00,1500125.98,0,1518732311,1520232437,0,1520196211,90.16
254,2017/5/25 14:00,1499266,0,1518732311,1520231577,89.44,1520196211,89.32
253,2017/5/25 11:00,1435582.99,0,1518788211,1520223794,254.88,1520196211,83.23
252,2017/5/25 10:00,1271906,0,1518947511,1520219417,181.92,1520196211,80.54
251,2017/5/24 15:00,1379577.03,0,1518834180,1520213757,0,1520199980,77.05
250,2017/5/24 14:00,1373404,0,1518834180,1520207584,0,1520199980,72.68
249,2017/5/24 11:00,1375397.01,0,1518834180,1520209577,231.2,1520199980,74.16
248,2017/5/24 10:00,1223919,0,1518978680,1520202599,233.28,1520199980,69.85
247,2017/5/23 15:00,1378112,0,1518833353,1520211465,414.72,1520204453,74.89
246,2017/5/23 14:00,1636143.03,0,1518574984,1520211128,397.44,1520206684,75.24
245,2017/5/23 11:00,1887845.99,0,1518327367,1520215213,255.2,1520199967,77.86
244,2017/5/23 10:00,1728444.02,0,1518486867,1520215311,204.32,1520199967,78.31
243,2017/5/22 15:00,1858277.96,0,1518359580,1520217858,1787.52,1520202680,82.71
242,2017/5/22 14:00,2974146.99,0,1517245978,1520220125,478.88,1520220678,84.67
241,2017/5/22 11:00,3286160,0,1516947642,1520233802,330.08,1520225542,93.3
240,2017/5/22 10:00,3097002.97,0,1517153942,1520250945,537.12,1520225542,104.92
239,2017/5/19 15:00,3065891.98,0,1517173346,1520239238,712.8,1520224546,97.81
238,2017/5/19 14:00,3509247.98,0,1516729280,1520238528,411.68,1520230780,97.3
237,2017/5/19 11:00,3768193.96,0,1516472793,1520240987,199.68,1520225393,98.79
236,2017/5/19 10:00,3900554.97,0,1516348390,1520248945,964,1520224090,104.83
235,2017/5/18 15:00,4491233.01,0,1515747809,1520239042,203.84,1520220509,95.74
234,2017/5/18 14:00,4627624.96,0,1515620820,1520248445,1005.76,1520222920,101.42
233,2017/5/18 11:00,4834690.99,0,1515421552,1520256243,230.08,1520227552,104.43
232,2017/5/18 10:00,4684189,0,1515565352,1520249541,1847.2,1520227552,100.47
231,2017/5/17 15:00,3527750.03,0,1516719852,1520247602,254.72,1520227552,98.54
230,2017/5/17 14:00,3376909.99,0,1516879052,1520255962,1505.92,1520227552,102.52
229,2017/5/17 11:00,2742474,0,1517513745,1520256219,903.2,1520229545,103.42
228,2017/5/17 10:00,2186296.95,0,1518078245,1520264542,0,1520229545,107.05
227,2017/5/16 15:00,2190948.98,0,1518078245,1520269194,488.48,1520229545,109.97
226,2017/5/16 14:00,1867172.02,0,1518383545,1520250717,542.24,1520229545,100.93
225,2017/5/16 11:00,1522306,0,1518722445,1520244751,218.08,1520229545,98.84
224,2017/5/16 10:00,1376858.01,0,1518858745,1520235603,983.52,1520229545,94.61
223,2017/5/15 15:00,767076.99,0,1519473445,1520240522,0,1520229545,97.64
222,2017/5/15 14:00,767256.99,0,1519473445,1520240702,412.96,1520229545,97.55
221,2017/5/15 11:00,509595,0,1519731545,1520241140,0,1520229545,97.81
220,2017/5/15 10:00,511209.01,0,1519731545,1520242754,336.48,1520229545,99.22
219,2017/5/12 15:00,300720,0,1519941845,1520242565,0,1520229545,99.03
218,2017/5/12 14:00,299866,0,1519941845,1520241711,248,1520229545,98.43
217,2017/5/12 11:00,144117,0,1520096845,1520240962,0,1520229545,97.94
216,2017/5/12 10:00,144748,0,1520096845,1520241593,0,1520229545,98.41
215,2017/5/11 15:00,140398,0,1520096845,1520237243,0,1520229545,95.14
214,2017/5/11 14:00,140125,0,1520096845,1520236970,0,1520229545,94.93
213,2017/5/11 11:00,140286,0,1520096845,1520237131,0,1520229545,95.05
212,2017/5/11 10:00,140599,0,1520096845,1520237444,0,1520229545,95.29
211,2017/5/10 15:00,140622,0,1520096845,1520237467,0,1520229545,95.31
210,2017/5/10 14:00,140696,0,1520096845,1520237541,0,1520229545,95.36
209,2017/5/10 11:00,140481.99,0,1520096845,1520237327,0,1520229545,95.2
208,2017/5/10 10:00,138184,0,1520096845,1520235029,0,1520229545,93.47
207,2017/5/9 15:00,135455,0,1520096845,1520232300,0,1520229545,91.41
206,2017/5/9 14:00,135031.99,0,1520096845,1520231877,0,1520229545,91.09
205,2017/5/9 11:00,135113,0,1520096845,1520231958,0,1520229545,91.15
204,2017/5/9 10:00,135681.99,0,1520096845,1520232527,0,1520229545,91.58
203,2017/5/8 15:00,135685,0,1520096845,1520232530,662.24,1520229545,91.59
202,2017/5/8 14:00,551868,0,1519684272,1520236140,0,1520232172,94.16
201,2017/5/8 11:00,552604.99,0,1519684272,1520236877,0,1520232172,94.68
200,2017/5/8 10:00,555266,0,1519684272,1520239538,0,1520232172,96.61
199,2017/5/5 15:00,552659,0,1519684272,1520236931,0,1520232172,94.66
198,2017/5/5 14:00,554593,0,1519684272,1520238865,544.64,1520232172,96.02
197,2017/5/5 11:00,895526,0,1519344961,1520240487,0,1520232961,97.02
196,2017/5/5 10:00,895141,0,1519344961,1520240102,220.16,1520232961,96.99
195,2017/5/4 15:00,1038593.03,0,1519207804,1520246397,433.44,1520235104,100.86
194,2017/5/4 14:00,1019148.99,0,1519232299,1520251448,1630.08,1520235599,104.28
193,2017/5/4 11:00,2038493.01,0,1518216740,1520255233,0,1520227240,105.76
192,2017/5/4 10:00,2023716.98,0,1518216740,1520240457,356,1520227240,99.37
191,2017/5/3 15:00,2252986,0,1517994948,1520247934,0,1520225448,101.17
190,2017/5/3 14:00,2248155,0,1517994948,1520243103,222.88,1520225448,100.74
189,2017/5/3 11:00,2111655,0,1518134248,1520245903,0,1520225448,102.12
188,2017/5/3 10:00,2118348.98,0,1518134248,1520252597,0,1520225448,104.38
187,2017/5/2 15:00,2114858.98,0,1518134248,1520249107,197.6,1520225448,103.33
186,2017/5/2 14:00,1985282.99,0,1518257748,1520243031,1262.56,1520225448,100.13
185,2017/5/2 11:00,1194661.98,0,1519046848,1520241510,218.72,1520225448,99.2
184,2017/5/2 10:00,1058797.99,0,1519183548,1520242346,252,1520225448,99.93
183,2017/4/28 15:00,898917,0,1519341048,1520239965,236.48,1520225448,98.59
182,2017/4/28 14:00,749453.97,0,1519488848,1520238302,0,1520225448,97.65
181,2017/4/28 11:00,747534,0,1519488848,1520236382,352,1520225448,96.69
180,2017/4/28 10:00,531192.99,0,1519708848,1520240041,422.4,1520225448,98.41
179,2017/4/27 15:00,262644,0,1519972848,1520235492,0,1520225448,97.28
178,2017/4/27 14:00,262268.99,0,1519972848,1520235117,0,1520225448,96.98
177,2017/4/27 11:00,261731,0,1519972848,1520234579,0,1520225448,96.51
176,2017/4/27 10:00,261735,0,1519972848,1520234583,212.32,1520225448,96.5
175,2017/4/26 15:00,128171,0,1520105548,1520233719,0,1520225448,95.94
174,2017/4/26 14:00,128172,0,1520105548,1520233720,0,1520225448,95.94
173,2017/4/26 11:00,128101,0,1520105548,1520233649,0,1520225448,95.88
172,2017/4/26 10:00,129047,0,1520105548,1520234595,291.2,1520225448,96.67
171,2017/4/25 15:00,309554.99,0,1519924115,1520233670,0,1520216415,95.74
170,2017/4/25 14:00,307954.99,0,1519924115,1520232070,0,1520216415,94.71
169,2017/4/25 11:00,308212,0,1519924115,1520232327,0,1520216415,94.93
168,2017/4/25 10:00,305695,0,1519924115,1520229810,0,1520216415,93.26
167,2017/4/24 15:00,300705,0,1519924115,1520224820,0,1520216415,90.06
166,2017/4/24 14:00,302379.99,0,1519924115,1520226495,0,1520216415,91.17
165,2017/4/24 11:00,301067.01,0,1519924115,1520225182,0,1520216415,90.34
164,2017/4/24 10:00,302983.99,0,1519924115,1520227099,0,1520216415,91.58
163,2017/4/21 15:00,305535.99,0,1519924115,1520229651,0,1520216415,93.26
162,2017/4/21 14:00,307237,0,1519924115,1520231352,0,1520216415,94.31
161,2017/4/21 11:00,309607.01,0,1519924115,1520233722,0,1520216415,95.87
160,2017/4/21 10:00,311180.99,0,1519924115,1520235296,0,1520216415,96.89
159,2017/4/20 15:00,310793.01,0,1519924115,1520234908,0,1520216415,96.6
158,2017/4/20 14:00,310250,0,1519924115,1520234365,0,1520216415,96.3
157,2017/4/20 11:00,311877,0,1519924115,1520235992,0,1520216415,97.35
156,2017/4/20 10:00,309211,0,1519924115,1520233326,139.84,1520216415,95.68
155,2017/4/19 15:00,392649,0,1519836997,1520229646,0,1520218097,93.74
154,2017/4/19 14:00,390209,0,1519836997,1520227206,187.52,1520218097,91.73
153,2017/4/19 11:00,507881.99,0,1519720162,1520228044,250.72,1520211762,92.48
152,2017/4/19 10:00,662865.99,0,1519563962,1520226828,0,1520211362,91.21
151,2017/4/18 15:00,670850,0,1519563962,1520234812,323.04,1520211362,98.12
150,2017/4/18 14:00,875242.99,0,1519362707,1520237950,1067.52,1520211407,100.98
149,2017/4/18 11:00,1540936.01,0,1518697584,1520238520,750.88,1520177384,100.86
148,2017/4/18 10:00,2015445.01,0,1518229775,1520245220,0,1520172075,105.08
147,2017/4/17 15:00,2005299.97,0,1518229775,1520235075,386.4,1520172075,99.34
146,2017/4/17 14:00,2246132.99,0,1517989023,1520235156,205.76,1520157223,99.01
145,2017/4/17 11:00,2367540,0,1517860836,1520228376,588.64,1520158936,94.47
144,2017/4/17 10:00,2751357.96,0,1517494101,1520245459,1822.88,1520152101,106.7
143,2017/4/14 15:00,3585436.05,0,1516702690,1520288126,956,1520151990,136.75
